,Tweets,Date,Likes,RTs,Orchestrate
3274,@lewiiphone I’ve always supported better and more equitable COVID mitigations and genuinely believe eliminating the… https://t.co/0rCgCIGu5d,2022-11-29 03:52:12+00:00,2,0,0
3275,@PalmerReport @delong Is Apple being pro-American when it complies with the CCP to disable phone to phone sharing r… https://t.co/Mmp0snFIjg,2022-11-29 03:52:07+00:00,4,0,1
3276,"@doc_nagel @EcoDevGuru @GoVoteRight @elonmusk I am VERY against the Chinese Communist Party.

I'm EQUALLY against f… https://t.co/EOTOUxSbp6",2022-11-29 03:52:02+00:00,4,0,0
3277,@elonmusk you showed support for the convoy of trucks protesting in Canada. Will you show support for the Chinese people protesting the CCP?,2022-11-29 03:52:00+00:00,0,0,0
3278,"@CindyXiaodanYu funny, tibetans have been asking for the same thing (self governance) for over half a century. such… https://t.co/y4dFToB6pB",2022-11-29 03:51:54+00:00,1,0,0
3279,@ShellenbergerMD @ConceptualJames #QuidProJoe is on the #CCP payroll... So are we surprised?,2022-11-29 03:51:52+00:00,0,0,0
3280,"Apple are willingly, actively helping the CCP against protestors in China for $$$

Elon is providing front-line com… https://t.co/Cn3K3f014f",2022-11-29 03:51:51+00:00,0,0,1
3281,"@elonmusk Publish all your links to China and how you self-censor and promote the CCP, you hypocrite.",2022-11-29 03:51:33+00:00,0,0,0
3282,"@elonmusk yes, like the thought police, how it is with the CCP.  we are not a communist country and it doesn't belong in the world.",2022-11-29 03:51:33+00:00,0,0,0
3283,"@LayahHeilpern @tim_cook Apple is known for protecting pedos, supporting the CCP, and disliking free speech. Not a good look.",2022-11-29 03:51:18+00:00,0,0,1
3284,"@f_gantry I mean seriously, how hard is it to denounce dating a Chinese CCP spy?",2022-11-29 03:51:14+00:00,1,0,0
3285,"We need an investigation into @apple and @tim_cook connections into the CCP. 

@JudiciaryGOP @elonmusk @FoxNews @BreitbartNews",2022-11-29 03:51:13+00:00,1,0,1
3286,@ChinaUncensored Maybe @JustinTrudeau can send some mounted police. Give the CCP some tips on trampling protesters,2022-11-29 03:51:10+00:00,0,0,0
3287,"#CCP military vehicles entering #Xuzhou city, #Jiangsu province, #CCPChina. Not sure whether this has anything to d… https://t.co/lE7JaAulvy",2022-11-29 03:51:08+00:00,7,3,0
3288,"@RepSwalwell @GOPLeader Are you still banging that CCP spy? Fang Fang, was it?",2022-11-29 03:51:05+00:00,0,0,0
3289,@DinosaurTaxes @willchamberlain Trump was up to his neck with the CCP and you still worship him like a God-king,2022-11-29 03:51:04+00:00,1,0,0
3290,Down with the #ccp #fjb #fjb #fjb https://t.co/dDIUfUygl0,2022-11-29 03:50:53+00:00,0,0,1
3291,"@ericswalwell Eric, so tell us hows Fang Fang doing? wasn't it you that hung out with a CCP spy while having a flin… https://t.co/qRWCFx8fDa",2022-11-29 03:50:49+00:00,0,0,0
3292,Families in a High-Rise in China Burned Alive Due to CCP’s Lockdown Strategy https://t.co/2GckuKnIRo,2022-11-29 03:50:39+00:00,0,0,0
3293,"This report lets us know the truth about COVID-19, which we have waited too long for.#CCP https://t.co/nmzU5Vp1ou",2022-11-29 03:50:36+00:00,0,0,0
3294,CCP and Apple are on the same page: Genocide citizens who call for freedom.,2022-11-29 03:50:29+00:00,0,0,1
3295,@Griggs2022 @elonmusk Down with the CCP. China will be the number 1 superpower and we as a nation are letting it ha… https://t.co/Lu4V5xKmNb,2022-11-29 03:50:27+00:00,1,0,0
3296,"@Habzz55 I thought that too.
Do you think CCP or vested interest groups in China actually paid in to at least 11 Li… https://t.co/sg7RAIa0aj",2022-11-29 03:50:23+00:00,0,0,0
3297,@Jim_Jordan @POTUS @VP your turn. or are you waiting on a check? @ccp,2022-11-29 03:50:18+00:00,0,0,0
3298,@TimcastNews Well considering gain of function research is safe and effective I see nothing wrong with the CCP havi… https://t.co/94HHhjsAzM,2022-11-29 03:50:12+00:00,0,0,0
3299,@zanupf_patriots You prohibit people from talking to foreign bodies. Why are you talking to the CCP?,2022-11-29 03:50:11+00:00,2,1,0
3300,"@elonmusk Only need to witness China,CCP actions under direction from jee jee ping pong to see where things would g… https://t.co/1cdSQk8GsN",2022-11-29 03:50:05+00:00,0,0,0
3301,"@elonmusk Forget Apple. Get your Tesla Phones Manufactured in India. 

If 1.3 Billion people will use it The rest o… https://t.co/yAuDeYWjKe",2022-11-29 03:49:57+00:00,0,0,0
3302,@appleinsider Apple is plagued with hypocrisy. They’re privacy and lgbt advocates but when it comes to China they a… https://t.co/hhLkEG3HG5,2022-11-29 03:49:46+00:00,5,0,1
3303,@PimT00l @willchamberlain If some business is in cahoots with the CCP and threatening American liberty then that company can get fucked.,2022-11-29 03:49:39+00:00,0,0,0
3304,"THEY'RE CALLING FOR THE DOWNFALL OF THE CCP &amp; IT'S BEING BRUTALLY REPRESSED BY AUTHORITIES!'

'...err, not really.… https://t.co/mPboKHkE7z",2022-11-29 03:49:39+00:00,10,0,0
3305,@FreeBeacon Does the CCP have evidence that could make Biden the first President removed from office by impeachment? https://t.co/VLCaGeJT67,2022-11-29 03:49:32+00:00,0,0,0
3306,@Ante194 I mean he bought the platform for ALL speech which is his prerogative to do so but the fact that he’s basi… https://t.co/TYpvpxEwxx,2022-11-29 03:49:23+00:00,3,0,0
3307,@vivianwubeijing @rphtim Take down the #ccp praying for Chinese people fighting for freedom,2022-11-29 03:49:15+00:00,0,0,0
3308,@maricopacounty @billgatesaz How corrupt are you? CCP or what? Drug cartel money?,2022-11-29 03:49:14+00:00,0,0,0
3309,"@AlexandreMonto9 @ChinaBadUSGood @alanesque @caitoz USA - Long-term development aid (42%), military Aid (33%), huma… https://t.co/BEgGTN83hY",2022-11-29 03:49:11+00:00,0,0,0
3310,@maddoxrules @elonmusk Dude TikTok is the CCP’s propaganda arm. It’s not even close to what Twitter is. They don’t… https://t.co/hpISdiyxEl,2022-11-29 03:48:48+00:00,4,0,0
3311,"@DarkyOld @abcnews maybe a burner app which uninstalls immediately if someone else tries to use it. 

CCP Police co… https://t.co/rdshXeIajg",2022-11-29 03:48:39+00:00,1,0,0
3312,"@JeffNeelzebubII @TaiwanDude @Lawson73504272 @ComicDaveSmith Russia is pragmatic and demonstrates restraint, the CC… https://t.co/iyHTc9ndj0",2022-11-29 03:48:36+00:00,0,0,0
3313,"@centristozzy @DrewPavlou But wouldn't that make me non aligned with CCP wouldnt it... which, under moltrov ribbont… https://t.co/EYZKHfhwVr",2022-11-29 03:48:36+00:00,0,0,0
3314,"@b_hamechiz3 @FengYan_FengYu China is complicated, CCP’s policy may not be best. But chaos more terrible. 1300000000 individuals!",2022-11-29 03:48:35+00:00,0,0,0
3315,@atmoslips I didn’t loaned for taking that hot potato. I decide to leave this country because I’m fucking bi and CCP persecutes 🏳️‍🌈. 💀,2022-11-29 03:48:35+00:00,1,0,0
3316,"Remember this drone footage, of Muslim Uyghurs in Xinjiang (c. October 2019)?

“Globalism/Open Borders” via the CCP… https://t.co/soeFHdINWa",2022-11-29 03:48:29+00:00,0,0,0
3317,@KariLake Does the CCP own AZ too!?,2022-11-29 03:48:24+00:00,0,0,0
3318,"@JenZhan71273737 Assuming you're not a CCP bot or operative, your naivete is astonishing.",2022-11-29 03:48:22+00:00,1,0,0
3319,"@HuXijin_GT Comrade Hu getting ready for a pivot in the CCP position on Covid.

I hope China is expanding its hospi… https://t.co/IFzWZC1hDa",2022-11-29 03:48:22+00:00,0,0,0
3320,🦅American Patriots boycott marketing purchase is death to🇨🇳CCP unforgivable to 👀 25 million slave labor🇨🇳Xi doesn't… https://t.co/irissbPAOX,2022-11-29 03:48:21+00:00,0,0,0
3321,"@jimmy_dore @lumpialogic Anything that doesn't 1000% praise China or the mildest critique of the CCP is, ofc, Weste… https://t.co/g2vpFsJxjC",2022-11-29 03:47:54+00:00,11,0,0
3322,"@FCat2018 @quaintlotus142 @mapanyan 哈哈哈，For CCP, could be any foreign country，only not their own fxxking problems🤣🤣",2022-11-29 03:47:53+00:00,0,0,0
3323,The people of #China are behaving irresponsibly and selfishly! The #CCP  is just recommending reasonable measures t… https://t.co/gV4Nu8A5mE,2022-11-29 03:47:52+00:00,3,0,0
3324,@EcoDevGuru @GoVoteRight @elonmusk The People standing up for the ccp and what they are doing to the Chinese people… https://t.co/0UsRiGWc54,2022-11-29 03:47:48+00:00,14,0,0
3325,@SenJohnKennedy Because he and his family are bought and paid for by the CCP.,2022-11-29 03:47:42+00:00,0,0,0
3326,@CTVNews Didn't realize until now! CTV is CCP compromised!,2022-11-29 03:47:42+00:00,0,0,0
3327,"END The #CCP END #CommunistPartyOfChina @China #XiJingping 
https://t.co/MBTGELhtz3",2022-11-29 03:47:38+00:00,0,0,1
3328,what is this apple dropping ads on twitter thing? It looks like big smoke to assuage ppl from talking about the CCP brutality!,2022-11-29 03:47:32+00:00,0,0,1
3329,@HawleyMO @Apple Apple trying to ban twitter off its iphone from pressure from the CCP,2022-11-29 03:47:25+00:00,0,0,1
3330,"@HillbillMystic @andrew7rd @slocumkara So I'm a CCP supporters because I'm ethnically Chinese? 🤣😂
Try reading more… https://t.co/5SU1YWCpr1",2022-11-29 03:47:15+00:00,0,0,0
3331,@AttacktMountain @TheQuartering If I say 'JKT+ must unite against CCP propaganda' (example).  And I am Japanese (le… https://t.co/5owF7YQXh5,2022-11-29 03:47:13+00:00,0,0,0
3332,@stevenchase @jordanbpeterson When is Justin sending CMP to the CCP to help out crushing the protests?,2022-11-29 03:47:10+00:00,0,0,0
3333,"@dbongino Dan Bongino. Today is Nov 28,22 and Joe Biden IS the worst president in US history.
Let him run in China.… https://t.co/oro9LpZ9Rs",2022-11-29 03:47:04+00:00,0,0,1
3334,@WeAreCanProud I thought they had un -limited budget allocation from the CCP  ..,2022-11-29 03:47:03+00:00,0,0,0
3335,"@business If Biden wasn't morally bankrupt, then he could condemn the CCP while he watches ""closely"".",2022-11-29 03:46:52+00:00,0,0,1
3336,@EnragedxStoic @DianeFrench1 @Klaas_Kid_8 @isaacstonefish @dandrezner I suppose the reason is that Chinese people a… https://t.co/ToUQnKVbJ9,2022-11-29 03:46:50+00:00,0,0,0
3337,"@RepAdamSchiff You hypocrite‼️YOU fund CCP, YOU cater to their every whim, YOUR politics are modeled after the CCP… https://t.co/DikkLaZQMn",2022-11-29 03:46:41+00:00,0,0,0
3338,It's likely the #CCP will strike #taiwan soon to distract its population from the troubles at home.,2022-11-29 03:46:35+00:00,0,0,0
3339,"LOOK WHAT'S #HAPPENING IN #CHINA (#CCP) RIGHT NOW! 
&gt;&gt;&gt; https://t.co/D1EKR7LUop

WHY DO YOU THINK YOUR #GOVERNMENT… https://t.co/pWBrKW92q2",2022-11-29 03:46:33+00:00,1,1,0
3340,Airdrop Guns into #China #Free Western #Taiwan End the #CCP @ChinaembassyT @ChinaEmbassy_MW,2022-11-29 03:46:33+00:00,0,0,0
3341,As I said. @MumbaichaDon is also a closet CCP supporter like @iAsura_. https://t.co/QkQmfGD06L,2022-11-29 03:46:32+00:00,3,0,0
3342,@jasonsk40761234 The CCP will start rounding up and executing the opposition. Mark my words. And the UN will do not… https://t.co/ylmbCVMZCE,2022-11-29 03:46:32+00:00,3,0,0
3343,@ianmSC @Andrew_Langer They were just doing what the CCP wanted. This sheer level of enthusiasm for advancing the c… https://t.co/GFNENb4rMu,2022-11-29 03:46:28+00:00,0,0,0
3344,"@art888_dan @SleeplessBKK @chenweihua @ianbremmer You’re not in China, CCP troll clown",2022-11-29 03:46:13+00:00,3,0,0
3345,@Starla9861 @MerianneJensen Did you see the response of the WH? Did you see the video where Trudeau praises CCP? Ye… https://t.co/yTLbT9ptAs,2022-11-29 03:46:09+00:00,1,0,0
3346,I recognise the bravery of the Chinese people protesting against the evil CCP regime. The Chinese regime continues… https://t.co/2DeufS2w7I,2022-11-29 03:46:03+00:00,23,6,0
3347,"The trials of Socrates &amp; Galileo, banning of Enlightenment tracts, the Raj's use of sedition laws against dissident… https://t.co/cpxMjGaGjg",2022-11-29 03:45:58+00:00,0,0,0
3348,"@elonmusk They are trying to Extort you Elon...  Yes they hate free speech, they support the criminal CCP and Criminal Klaus Schwab...",2022-11-29 03:45:55+00:00,0,0,0
3349,"@TGTM_Official Chinese White  Guards get their orders directly from #Xitler ,CCP  members  are cruel and vicious like Russian  counterparts",2022-11-29 03:45:54+00:00,1,0,0
3350,"LOOK WHAT'S #HAPPENING IN #CHINA (#CCP) RIGHT NOW! 
&gt;&gt;&gt; https://t.co/RTI1jWyJd5

WHY DO YOU THINK YOUR #GOVERNMENT… https://t.co/PsRnTMorIr",2022-11-29 03:45:53+00:00,1,1,0
3351,"@ScottWapnerCNBC Scott, who decides what’s free speech? Comcast, NBC, Apple, the CCP?,  https://t.co/JckjN1r9zZ",2022-11-29 03:45:52+00:00,0,0,0
3352,@marxismgamerism Do you think Tiananmen was a “colour revolution” or something? because it’s clearly an important e… https://t.co/1xbHx3Yfdx,2022-11-29 03:45:50+00:00,1,0,0
3353,@EcclesiaLatina Ya they do do you even know what ccp stands for,2022-11-29 03:45:47+00:00,0,0,0
3354,"@elonmusk Segregation, lockdowns, covid mandates, covid passes, coerced vaccination, and random testing.  All part… https://t.co/yECmBGGQ1i",2022-11-29 03:45:43+00:00,0,0,0
3355,@GeeLedger None of the articles I showed you providing evidence for China's numbers being bogus were the National R… https://t.co/hqyWWefguc,2022-11-29 03:45:37+00:00,0,0,0
3356,@JackPosobiec @POTUS is comprised by CCP!,2022-11-29 03:45:35+00:00,0,0,1
3357,"@Angel44441722 The West crime bosses call them CCP, while the official peeps call them CPC.",2022-11-29 03:45:13+00:00,1,0,0
3358,@ericswalwell Or humanitarian atrocities being committed by the CCP?,2022-11-29 03:45:13+00:00,0,0,0
3359,@safedr4 @The4Orr @myrabatchelder I feel sad for you. You were once part of the Branch Covidian church and had many… https://t.co/GnzTfToptA,2022-11-29 03:45:11+00:00,0,0,0
3360,@Funnytimez2 @Bertranzer @serpentza CCP won what exactly?,2022-11-29 03:45:03+00:00,1,0,0
3361,"A worker can't condemn his boss! @potus is owned by the CCP.

White House REFUSES to condemn China's crackdown on C… https://t.co/1vRP1DdTRe",2022-11-29 03:45:00+00:00,3,1,0
3362,@Platinum107 @sirDukeDevin @elonmusk So don't alienate allies of the CCP and Kremlin? Okay...,2022-11-29 03:44:51+00:00,0,0,0
3363,"@EnemyInAState It's mostly because we had Trump saying that China attacked us with the virus, which had huge implic… https://t.co/fCq19zfjWS",2022-11-29 03:44:49+00:00,1,0,0
3364,"@antonioguterres You're a pathetic, CCP boot-licking coward.",2022-11-29 03:44:40+00:00,0,0,0
3365,"@RobynInCrypto @1MarkMoss @LynAldenContact @elonmusk @SwipeWright Well, he does massive business with China via Tes… https://t.co/OV7gtFNQHQ",2022-11-29 03:44:35+00:00,1,0,0
3366,"@renminwansui5 Haha
This is an in person theater stage performance of a wumao on Twtr.

Same type of UFWD agent pla… https://t.co/kcOOJSsQsM",2022-11-29 03:44:34+00:00,0,0,0
3367,"Dear @Apple you suck in so many ways. Poor working conditions, bowing to the CCP, overpriced products, being okay w… https://t.co/ZoDksdnsXF",2022-11-29 03:44:33+00:00,6,3,1
3368,@elonmusk It's not cheap modifying Apple OS to assist the CCP in oppressing their entire population.,2022-11-29 03:44:32+00:00,0,0,1
3369,@ElaineMESH @GOPLeader 😂😂😂 He said no blank checks for Ukraine but nothing but compassion for the people in China.… https://t.co/uMKR5mUE9X,2022-11-29 03:44:32+00:00,0,0,0
3370,@Paulskemp @elonmusk @tim_cook Especially since they are owned by the CCP!,2022-11-29 03:44:27+00:00,1,0,1
3371,"@DavidKotiw We are losing on every front.  The Giant Red wave wasn't a lie, we had it and it was crushed by CCP con… https://t.co/E8rDl9cVDC",2022-11-29 03:44:26+00:00,1,1,0
3372,"@kprather88 us a chance to fight it, since they concealed knowledge of the leak that almost certainly happened by S… https://t.co/S3YoyHmc0R",2022-11-29 03:44:24+00:00,0,0,0
3373,@elonmusk @SwipeWright Look at the electronic surveillance state the CCP runs in China and then be very afraid of t… https://t.co/hZXAf5ofys,2022-11-29 03:44:24+00:00,0,0,0
3374,The Real China #CCP #ChinaUprising https://t.co/NG5ZDTBhxr,2022-11-29 03:44:21+00:00,3,0,0
3375,"@JamesCleverly @EP_Lawrence It has been presented to the world time and time again, that CCP doesn't care freedom,… https://t.co/vLkRYFWILp",2022-11-29 03:44:19+00:00,0,0,0
3376,"LOOK WHAT'S #HAPPENING IN #CHINA (#CCP) RIGHT NOW!
&gt;&gt;&gt; https://t.co/kqw7EQwzH7

WHY DO YOU THINK YOUR #GOVERNMENT H… https://t.co/HoHV1F60Yt",2022-11-29 03:44:18+00:00,0,0,0
3377,@davidpgoldman Exactly.  That’s why I was very worried about the protest in shanghai (calling for the downfall of X… https://t.co/WDHVCuIPa3,2022-11-29 03:44:14+00:00,4,0,0
3378,Notice how much easier it is for the CCP devils in China to control their people all stacked in boxy high rises? Th… https://t.co/lQeW2rEOAT,2022-11-29 03:44:00+00:00,3,0,0
